model_id,split,unit_type,unit_id,score_name,score,label
M39,train,cycle,172_1b3_Pr_mc_AKGC417L__2,wheeze_score,0,0
M39,train,cycle,172_1b3_Pr_mc_AKGC417L__3,wheeze_score,0.03673769287,0
M39,train,cycle,172_1b3_Pr_mc_AKGC417L__4,wheeze_score,0,0
M39,train,cycle,172_1b3_Pr_mc_AKGC417L__5,wheeze_score,0,0
M39,train,cycle,172_1b3_Pr_mc_AKGC417L__6,wheeze_score,0,0
M39,train,cycle,172_1b3_Tc_mc_AKGC417L__0,wheeze_score,0.04068047337,0
M39,train,cycle,172_1b3_Tc_mc_AKGC417L__1,wheeze_score,0.05105513955,0
M39,train,cycle,172_1b3_Tc_mc_AKGC417L__2,wheeze_score,0.05704971475,0
M39,train,cycle,172_1b3_Tc_mc_AKGC417L__3,wheeze_score,0,0
M39,train,cycle,172_1b3_Tc_mc_AKGC417L__4,wheeze_score,0.07625272331,0
M39,train,cycle,172_1b3_Tc_mc_AKGC417L__5,wheeze_score,0.1295971979,0
M39,train,cycle,172_1b3_Tc_mc_AKGC417L__6,wheeze_score,0.04159733777,0
M39,train,cycle,172_1b4_Al_mc_AKGC417L__0,wheeze_score,0,0
M39,train,cycle,172_1b4_Al_mc_AKGC417L__1,wheeze_score,0.09213051823,1
M39,train,cycle,172_1b4_Al_mc_AKGC417L__2,wheeze_score,0.0430696946,1
M39,train,cycle,172_1b4_Al_mc_AKGC417L__3,wheeze_score,0,1
M39,train,cycle,172_1b4_Al_mc_AKGC417L__4,wheeze_score,0.0304136253,0
M39,train,cycle,172_1b4_Al_mc_AKGC417L__5,wheeze_score,0,0
M39,train,cycle,172_1b4_Ar_mc_AKGC417L__0,wheeze_score,0,0
M39,train,cycle,172_1b4_Ar_mc_AKGC417L__1,wheeze_score,0,1
M39,train,cycle,172_1b4_Ar_mc_AKGC417L__2,wheeze_score,0.1683633516,1
M39,train,cycle,172_1b4_Ar_mc_AKGC417L__3,wheeze_score,0,1
M39,train,cycle,172_1b4_Ar_mc_AKGC417L__4,wheeze_score,0.0304136253,1
M39,train,cycle,172_1b4_Ar_mc_AKGC417L__5,wheeze_score,0,0
M39,train,cycle,172_1b4_Ll_mc_AKGC417L__0,wheeze_score,0,0
M39,train,cycle,172_1b4_Ll_mc_AKGC417L__1,wheeze_score,0.1535508637,1
M39,train,cycle,172_1b4_Ll_mc_AKGC417L__2,wheeze_score,0,1
M39,train,cycle,172_1b4_Ll_mc_AKGC417L__3,wheeze_score,0,1
M39,train,cycle,172_1b4_Ll_mc_AKGC417L__4,wheeze_score,0,0
M39,train,cycle,172_1b4_Ll_mc_AKGC417L__5,wheeze_score,0,0
M39,train,cycle,172_1b4_Lr_mc_AKGC417L__0,wheeze_score,0,0
M39,train,cycle,172_1b4_Lr_mc_AKGC417L__1,wheeze_score,0,1
M39,train,cycle,172_1b4_Lr_mc_AKGC417L__2,wheeze_score,0,1
M39,train,cycle,172_1b4_Lr_mc_AKGC417L__3,wheeze_score,0,1
M39,train,cycle,172_1b4_Lr_mc_AKGC417L__4,wheeze_score,0,1
M39,train,cycle,172_1b4_Lr_mc_AKGC417L__5,wheeze_score,0,0
M39,train,cycle,172_1b4_Pl_mc_AKGC417L__0,wheeze_score,0.05823627288,0
M39,train,cycle,172_1b4_Pl_mc_AKGC417L__1,wheeze_score,0.2955854127,1
M39,train,cycle,172_1b4_Pl_mc_AKGC417L__2,wheeze_score,0.3288958496,1
M39,train,cycle,172_1b4_Pl_mc_AKGC417L__3,wheeze_score,0.08359456635,1
M39,train,cycle,172_1b4_Pl_mc_AKGC417L__4,wheeze_score,0.1094890511,0
M39,train,cycle,172_1b4_Pl_mc_AKGC417L__5,wheeze_score,0,1
M39,train,cycle,172_1b4_Pr_mc_AKGC417L__0,wheeze_score,0.04159733777,0
M39,train,cycle,172_1b4_Pr_mc_AKGC417L__1,wheeze_score,0.1381957774,1
M39,train,cycle,172_1b4_Pr_mc_AKGC417L__2,wheeze_score,0.1918559123,1
M39,train,cycle,172_1b4_Pr_mc_AKGC417L__3,wheeze_score,0.08707767328,1
M39,train,cycle,172_1b4_Pr_mc_AKGC417L__4,wheeze_score,0,0
M39,train,cycle,172_1b4_Pr_mc_AKGC417L__5,wheeze_score,0,0
M39,train,cycle,172_1b4_Tc_mc_AKGC417L__0,wheeze_score,0.1455906822,0
M39,train,cycle,172_1b4_Tc_mc_AKGC417L__1,wheeze_score,0.2341650672,1
M39,train,cycle,172_1b4_Tc_mc_AKGC417L__2,wheeze_score,0.2388410337,1
M39,train,cycle,172_1b4_Tc_mc_AKGC417L__3,wheeze_score,0.1637060258,1
M39,train,cycle,172_1b4_Tc_mc_AKGC417L__4,wheeze_score,0.1642335766,0
M39,train,cycle,172_1b4_Tc_mc_AKGC417L__5,wheeze_score,0,0
M39,train,cycle,172_1b5_Al_mc_AKGC417L__0,wheeze_score,0.1127965772,0
M39,train,cycle,172_1b5_Al_mc_AKGC417L__1,wheeze_score,0,1
M39,train,cycle,172_1b5_Al_mc_AKGC417L__2,wheeze_score,0,0
M39,train,cycle,172_1b5_Al_mc_AKGC417L__3,wheeze_score,0,0
M39,train,cycle,172_1b5_Al_mc_AKGC417L__4,wheeze_score,0.03108222662,0
M39,train,cycle,172_1b5_Al_mc_AKGC417L__5,wheeze_score,0,0
M39,train,cycle,172_1b5_Al_mc_AKGC417L__6,wheeze_score,0,0
M39,train,cycle,172_1b5_Ar_mc_AKGC417L__0,wheeze_score,0,0
M39,train,cycle,172_1b5_Ar_mc_AKGC417L__1,wheeze_score,0,1
M39,train,cycle,172_1b5_Ar_mc_AKGC417L__2,wheeze_score,0,0
M39,train,cycle,172_1b5_Ar_mc_AKGC417L__3,wheeze_score,0,0
M39,train,cycle,172_1b5_Ar_mc_AKGC417L__4,wheeze_score,0,0
M39,train,cycle,172_1b5_Ar_mc_AKGC417L__5,wheeze_score,0,0
M39,train,cycle,172_1b5_Ar_mc_AKGC417L__6,wheeze_score,0,0
M39,train,cycle,172_1b5_Ll_mc_AKGC417L__0,wheeze_score,0,0
M39,train,cycle,172_1b5_Ll_mc_AKGC417L__1,wheeze_score,0,1
M39,train,cycle,172_1b5_Ll_mc_AKGC417L__2,wheeze_score,0,0
M39,train,cycle,172_1b5_Ll_mc_AKGC417L__3,wheeze_score,0.04169825625,0
M39,train,cycle,172_1b5_Ll_mc_AKGC417L__4,wheeze_score,0,0
M39,train,cycle,172_1b5_Ll_mc_AKGC417L__5,wheeze_score,0,0
M39,train,cycle,172_1b5_Ll_mc_AKGC417L__6,wheeze_score,0,0
M39,train,cycle,172_1b5_Lr_mc_AKGC417L__0,wheeze_score,0,0
M39,train,cycle,172_1b5_Lr_mc_AKGC417L__1,wheeze_score,0,1
M39,train,cycle,172_1b5_Lr_mc_AKGC417L__2,wheeze_score,0,0
M39,train,cycle,172_1b5_Lr_mc_AKGC417L__3,wheeze_score,0,0
M39,train,cycle,172_1b5_Lr_mc_AKGC417L__4,wheeze_score,0,0
M39,train,cycle,172_1b5_Lr_mc_AKGC417L__5,wheeze_score,0,0
M39,train,cycle,172_1b5_Lr_mc_AKGC417L__6,wheeze_score,0,0
M39,train,cycle,172_1b5_Pl_mc_AKGC417L__0,wheeze_score,0.1322442629,0
M39,train,cycle,172_1b5_Pl_mc_AKGC417L__1,wheeze_score,0,1
M39,train,cycle,172_1b5_Pl_mc_AKGC417L__2,wheeze_score,0.1147776184,0
M39,train,cycle,172_1b5_Pl_mc_AKGC417L__3,wheeze_score,0.09097801365,0
M39,train,cycle,172_1b5_Pl_mc_AKGC417L__4,wheeze_score,0.08194405199,1
M39,train,cycle,172_1b5_Pl_mc_AKGC417L__5,wheeze_score,0.05553351845,0
M39,train,cycle,172_1b5_Pl_mc_AKGC417L__6,wheeze_score,0,0
M39,train,cycle,172_1b5_Pr_mc_AKGC417L__0,wheeze_score,0,0
M39,train,cycle,172_1b5_Pr_mc_AKGC417L__1,wheeze_score,0,1
M39,train,cycle,172_1b5_Pr_mc_AKGC417L__2,wheeze_score,0,0
M39,train,cycle,172_1b5_Pr_mc_AKGC417L__3,wheeze_score,0,0
M39,train,cycle,172_1b5_Pr_mc_AKGC417L__4,wheeze_score,0.03390788358,1
M39,train,cycle,172_1b5_Pr_mc_AKGC417L__5,wheeze_score,0,0
M39,train,cycle,172_1b5_Pr_mc_AKGC417L__6,wheeze_score,0,0
M39,train,cycle,172_1b5_Tc_mc_AKGC417L__0,wheeze_score,0,0
M39,train,cycle,172_1b5_Tc_mc_AKGC417L__1,wheeze_score,0.06144393241,1
M39,train,cycle,172_1b5_Tc_mc_AKGC417L__2,wheeze_score,0,0
M39,train,cycle,172_1b5_Tc_mc_AKGC417L__3,wheeze_score,0,0
M39,train,cycle,172_1b5_Tc_mc_AKGC417L__4,wheeze_score,0.1130262786,0
M39,train,cycle,172_1b5_Tc_mc_AKGC417L__5,wheeze_score,0.05950019833,0
M39,train,cycle,172_1b5_Tc_mc_AKGC417L__6,wheeze_score,0,0
M39,train,cycle,172_2b5_Al_mc_AKGC417L__0,wheeze_score,0.03830083565,0
M39,train,cycle,172_2b5_Al_mc_AKGC417L__1,wheeze_score,0,0
M39,train,cycle,172_2b5_Al_mc_AKGC417L__2,wheeze_score,0.05738880918,0
M39,train,cycle,172_2b5_Al_mc_AKGC417L__3,wheeze_score,0.2461425422,0
M39,train,cycle,172_2b5_Al_mc_AKGC417L__4,wheeze_score,0.05480453051,0
M39,train,cycle,172_2b5_Al_mc_AKGC417L__5,wheeze_score,0.1341235184,1
M39,train,cycle,172_2b5_Ar_mc_AKGC417L__0,wheeze_score,0,0
M39,train,cycle,172_2b5_Ar_mc_AKGC417L__1,wheeze_score,0,0
M39,train,cycle,172_2b5_Ar_mc_AKGC417L__2,wheeze_score,0,0
M39,train,cycle,172_2b5_Ar_mc_AKGC417L__3,wheeze_score,0,0
M39,train,cycle,172_2b5_Ar_mc_AKGC417L__4,wheeze_score,0,1
M39,train,cycle,172_2b5_Ar_mc_AKGC417L__5,wheeze_score,0,1
M39,train,cycle,172_2b5_Lr_mc_AKGC417L__0,wheeze_score,0,0
M39,train,cycle,172_2b5_Lr_mc_AKGC417L__1,wheeze_score,0,0
M39,train,cycle,172_2b5_Lr_mc_AKGC417L__2,wheeze_score,0,0
M39,train,cycle,172_2b5_Lr_mc_AKGC417L__3,wheeze_score,0,0
M39,train,cycle,172_2b5_Lr_mc_AKGC417L__4,wheeze_score,0,1
M39,train,cycle,172_2b5_Lr_mc_AKGC417L__5,wheeze_score,0,0
M39,train,cycle,172_2b5_Pl_mc_AKGC417L__0,wheeze_score,0.0348189415,0
M39,train,cycle,172_2b5_Pl_mc_AKGC417L__1,wheeze_score,0,0
M39,train,cycle,172_2b5_Pl_mc_AKGC417L__2,wheeze_score,0,0
M39,train,cycle,172_2b5_Pl_mc_AKGC417L__3,wheeze_score,0,0
M39,train,cycle,172_2b5_Pl_mc_AKGC417L__4,wheeze_score,0.03653635367,0
M39,train,cycle,172_2b5_Pl_mc_AKGC417L__5,wheeze_score,0,1
M39,train,cycle,172_2b5_Pr_mc_AKGC417L__0,wheeze_score,0,0
M39,train,cycle,172_2b5_Pr_mc_AKGC417L__1,wheeze_score,0,0
M39,train,cycle,172_2b5_Pr_mc_AKGC417L__2,wheeze_score,0,0
M39,train,cycle,172_2b5_Pr_mc_AKGC417L__3,wheeze_score,0,0
M39,train,cycle,172_2b5_Pr_mc_AKGC417L__4,wheeze_score,0.09499451955,1
M39,train,cycle,172_2b5_Pr_mc_AKGC417L__5,wheeze_score,0,0
M39,train,cycle,172_2b5_Tc_mc_AKGC417L__0,wheeze_score,0.05222841226,0
M39,train,cycle,172_2b5_Tc_mc_AKGC417L__1,wheeze_score,0.03505417463,0
M39,train,cycle,172_2b5_Tc_mc_AKGC417L__2,wheeze_score,0,0
M39,train,cycle,172_2b5_Tc_mc_AKGC417L__3,wheeze_score,0.06245407788,0
M39,train,cycle,172_2b5_Tc_mc_AKGC417L__4,wheeze_score,0,0
M39,train,cycle,172_2b5_Tc_mc_AKGC417L__5,wheeze_score,0.0343106675,1
M39,train,cycle,179_1b1_Al_sc_Meditron__0,wheeze_score,0,0
M39,train,cycle,179_1b1_Al_sc_Meditron__1,wheeze_score,0,1
M39,train,cycle,179_1b1_Al_sc_Meditron__2,wheeze_score,0,0
M39,train,cycle,179_1b1_Al_sc_Meditron__3,wheeze_score,0,0
M39,train,cycle,179_1b1_Al_sc_Meditron__4,wheeze_score,0,0
M39,train,cycle,179_1b1_Al_sc_Meditron__5,wheeze_score,0,0
M39,train,cycle,179_1b1_Al_sc_Meditron__6,wheeze_score,0,0
M39,train,cycle,179_1b1_Al_sc_Meditron__7,wheeze_score,0,0
M39,train,cycle,179_1b1_Tc_sc_Meditron__0,wheeze_score,0,0
M39,train,cycle,179_1b1_Tc_sc_Meditron__1,wheeze_score,0,0
M39,train,cycle,179_1b1_Tc_sc_Meditron__2,wheeze_score,0,0
M39,train,cycle,179_1b1_Tc_sc_Meditron__3,wheeze_score,0,0
M39,train,cycle,179_1b1_Tc_sc_Meditron__4,wheeze_score,0,1
M39,train,cycle,179_1b1_Tc_sc_Meditron__5,wheeze_score,0,0
M39,train,cycle,179_1b1_Tc_sc_Meditron__6,wheeze_score,0,0
M39,train,cycle,180_1b4_Al_mc_AKGC417L__0,wheeze_score,0.3114367967,1
M39,train,cycle,180_1b4_Al_mc_AKGC417L__1,wheeze_score,0.1669316375,1
M39,train,cycle,180_1b4_Al_mc_AKGC417L__2,wheeze_score,0.2213393871,1
M39,train,cycle,180_1b4_Al_mc_AKGC417L__3,wheeze_score,0.1979638009,1
M39,train,cycle,180_1b4_Al_mc_AKGC417L__4,wheeze_score,0.2363534046,1
M39,train,cycle,180_1b4_Al_mc_AKGC417L__5,wheeze_score,0.15625,1
M39,train,cycle,180_1b4_Ar_mc_AKGC417L__0,wheeze_score,0.06542789846,1
M39,train,cycle,180_1b4_Ar_mc_AKGC417L__1,wheeze_score,0,1
M39,train,cycle,180_1b4_Ar_mc_AKGC417L__2,wheeze_score,0.03121452894,1
M39,train,cycle,180_1b4_Ar_mc_AKGC417L__3,wheeze_score,0.03393665158,1
M39,train,cycle,180_1b4_Ar_mc_AKGC417L__4,wheeze_score,0.1125492403,1
M39,train,cycle,180_1b4_Ar_mc_AKGC417L__5,wheeze_score,0,0
M39,train,cycle,180_1b4_Lr_mc_AKGC417L__0,wheeze_score,0.3559277676,1
M39,train,cycle,180_1b4_Lr_mc_AKGC417L__1,wheeze_score,0.249072602,1
M39,train,cycle,180_1b4_Lr_mc_AKGC417L__2,wheeze_score,0.2582292849,1
M39,train,cycle,180_1b4_Lr_mc_AKGC417L__3,wheeze_score,0.2319004525,1
M39,train,cycle,180_1b4_Lr_mc_AKGC417L__4,wheeze_score,0.2616769837,1
M39,train,cycle,180_1b4_Lr_mc_AKGC417L__5,wheeze_score,0.1302083333,0
M39,train,cycle,180_1b4_Pl_mc_AKGC417L__0,wheeze_score,0.1884323476,1
M39,train,cycle,180_1b4_Pl_mc_AKGC417L__1,wheeze_score,0.04239533651,1
M39,train,cycle,180_1b4_Pl_mc_AKGC417L__2,wheeze_score,0.2412031782,1
M39,train,cycle,180_1b4_Pl_mc_AKGC417L__3,wheeze_score,0.161199095,1
M39,train,cycle,180_1b4_Pl_mc_AKGC417L__4,wheeze_score,0.1435002814,1
M39,train,cycle,180_1b4_Pl_mc_AKGC417L__5,wheeze_score,0.1692708333,0
M39,train,cycle,180_1b4_Pr_mc_AKGC417L__0,wheeze_score,0.2303062026,1
M39,train,cycle,180_1b4_Pr_mc_AKGC417L__1,wheeze_score,0.07154213037,1
M39,train,cycle,180_1b4_Pr_mc_AKGC417L__2,wheeze_score,0.1220204313,1
M39,train,cycle,180_1b4_Pr_mc_AKGC417L__3,wheeze_score,0.1074660633,1
M39,train,cycle,180_1b4_Pr_mc_AKGC417L__4,wheeze_score,0.08722566123,1
M39,train,cycle,180_1b4_Pr_mc_AKGC417L__5,wheeze_score,0,0
M39,train,cycle,181_1b1_Ar_mc_LittC2SE__0,wheeze_score,0,0
M39,train,cycle,181_1b1_Ar_mc_LittC2SE__1,wheeze_score,0,0
M39,train,cycle,181_1b1_Ar_mc_LittC2SE__2,wheeze_score,0,0
M39,train,cycle,181_1b1_Ar_mc_LittC2SE__3,wheeze_score,0,0
M39,train,cycle,181_1b1_Tc_mc_LittC2SE__0,wheeze_score,0.01873616079,0
M39,train,cycle,181_1b1_Tc_mc_LittC2SE__1,wheeze_score,0.01658649859,0
M39,train,cycle,181_1b1_Tc_mc_LittC2SE__2,wheeze_score,0,0
M39,train,cycle,181_1b1_Tc_mc_LittC2SE__3,wheeze_score,0,0
M39,train,cycle,181_1b2_Ar_mc_LittC2SE__0,wheeze_score,0,0
M39,train,cycle,181_1b2_Ar_mc_LittC2SE__1,wheeze_score,0,0
M39,train,cycle,181_1b2_Ar_mc_LittC2SE__2,wheeze_score,0,0
M39,train,cycle,181_1b2_Ar_mc_LittC2SE__3,wheeze_score,0,0
M39,train,cycle,181_1b3_Tc_mc_LittC2SE__0,wheeze_score,0,0
M39,train,cycle,181_1b3_Tc_mc_LittC2SE__1,wheeze_score,0,0
M39,train,cycle,181_1b3_Tc_mc_LittC2SE__2,wheeze_score,0,0
M39,train,cycle,181_1b3_Tc_mc_LittC2SE__3,wheeze_score,0,0
M39,train,cycle,181_1b3_Tc_mc_LittC2SE__4,wheeze_score,0,0
M39,train,cycle,183_1b1_Pl_sc_Meditron__0,wheeze_score,0,0
M39,train,cycle,183_1b1_Pl_sc_Meditron__1,wheeze_score,0,0
M39,train,cycle,183_1b1_Pl_sc_Meditron__2,wheeze_score,0,0
M39,train,cycle,183_1b1_Pl_sc_Meditron__3,wheeze_score,0,0
M39,train,cycle,183_1b1_Tc_sc_Meditron__0,wheeze_score,0,0
M39,train,cycle,183_1b1_Tc_sc_Meditron__1,wheeze_score,0,0
M39,train,cycle,183_1b1_Tc_sc_Meditron__2,wheeze_score,0,0
M39,train,cycle,183_1b1_Tc_sc_Meditron__3,wheeze_score,0,0
M39,train,cycle,184_1b1_Ar_sc_Meditron__0,wheeze_score,0,0
M39,train,cycle,184_1b1_Ar_sc_Meditron__1,wheeze_score,0,0
M39,train,cycle,184_1b1_Ar_sc_Meditron__2,wheeze_score,0,0
M39,train,cycle,184_1b1_Ar_sc_Meditron__3,wheeze_score,0,0
M39,train,cycle,184_1b1_Ar_sc_Meditron__4,wheeze_score,0,0
M39,train,cycle,184_1b1_Ar_sc_Meditron__5,wheeze_score,0,0
M39,train,cycle,184_1b1_Ar_sc_Meditron__6,wheeze_score,0,0
M39,train,cycle,184_1b1_Ar_sc_Meditron__7,wheeze_score,0,0
M39,train,cycle,186_2b2_Al_mc_AKGC417L__0,wheeze_score,0,1
M39,train,cycle,186_2b2_Al_mc_AKGC417L__1,wheeze_score,0.02662793512,0
M39,train,cycle,186_2b2_Al_mc_AKGC417L__2,wheeze_score,0,0
M39,train,cycle,186_2b2_Al_mc_AKGC417L__3,wheeze_score,0.02427773731,0
M39,train,cycle,186_2b2_Al_mc_AKGC417L__4,wheeze_score,0,0
M39,train,cycle,186_2b2_Ar_mc_AKGC417L__0,wheeze_score,0,0
M39,train,cycle,186_2b2_Ar_mc_AKGC417L__1,wheeze_score,0,0
M39,train,cycle,186_2b2_Ar_mc_AKGC417L__2,wheeze_score,0,0
M39,train,cycle,186_2b2_Ar_mc_AKGC417L__3,wheeze_score,0,0
M39,train,cycle,186_2b2_Ar_mc_AKGC417L__4,wheeze_score,0,0
M39,train,cycle,186_2b2_Lr_mc_AKGC417L__0,wheeze_score,0,0
M39,train,cycle,186_2b2_Lr_mc_AKGC417L__1,wheeze_score,0,0
M39,train,cycle,186_2b2_Lr_mc_AKGC417L__2,wheeze_score,0,0
M39,train,cycle,186_2b2_Lr_mc_AKGC417L__3,wheeze_score,0,0
M39,train,cycle,186_2b2_Lr_mc_AKGC417L__4,wheeze_score,0,0
M39,train,cycle,186_2b2_Pl_mc_AKGC417L__0,wheeze_score,0.03806140573,0
M39,train,cycle,186_2b2_Pl_mc_AKGC417L__1,wheeze_score,0,0
M39,train,cycle,186_2b2_Pl_mc_AKGC417L__2,wheeze_score,0.02790957298,0
M39,train,cycle,186_2b2_Pl_mc_AKGC417L__3,wheeze_score,0,0
M39,train,cycle,186_2b2_Pl_mc_AKGC417L__4,wheeze_score,0,0
M39,train,cycle,186_2b2_Pr_mc_AKGC417L__0,wheeze_score,0.06089824918,0
M39,train,cycle,186_2b2_Pr_mc_AKGC417L__1,wheeze_score,0,0
M39,train,cycle,186_2b2_Pr_mc_AKGC417L__2,wheeze_score,0,0
M39,train,cycle,186_2b2_Pr_mc_AKGC417L__3,wheeze_score,0,0
M39,train,cycle,186_2b2_Pr_mc_AKGC417L__4,wheeze_score,0,0
M39,train,cycle,186_2b2_Tc_mc_AKGC417L__0,wheeze_score,0.08373509262,0
M39,train,cycle,186_2b2_Tc_mc_AKGC417L__1,wheeze_score,0.09198741225,0
M39,train,cycle,186_2b2_Tc_mc_AKGC417L__2,wheeze_score,0.06419201786,0
M39,train,cycle,186_2b2_Tc_mc_AKGC417L__3,wheeze_score,0.0922554018,0
M39,train,cycle,186_2b2_Tc_mc_AKGC417L__4,wheeze_score,0,0
M39,train,cycle,186_2b3_Al_mc_AKGC417L__0,wheeze_score,0,0
M39,train,cycle,186_2b3_Al_mc_AKGC417L__1,wheeze_score,0.02515090543,0
M39,train,cycle,186_2b3_Al_mc_AKGC417L__2,wheeze_score,0,0
M39,train,cycle,186_2b3_Al_mc_AKGC417L__3,wheeze_score,0,0
M39,train,cycle,186_2b3_Al_mc_AKGC417L__4,wheeze_score,0,0
M39,train,cycle,186_2b3_Ar_mc_AKGC417L__0,wheeze_score,0,0
M39,train,cycle,186_2b3_Ar_mc_AKGC417L__1,wheeze_score,0,0
M39,train,cycle,186_2b3_Ar_mc_AKGC417L__2,wheeze_score,0,0
M39,train,cycle,186_2b3_Ar_mc_AKGC417L__3,wheeze_score,0,0
M39,train,cycle,186_2b3_Ar_mc_AKGC417L__4,wheeze_score,0,0
M39,train,cycle,186_2b3_Lr_mc_AKGC417L__0,wheeze_score,0,0
M39,train,cycle,186_2b3_Lr_mc_AKGC417L__1,wheeze_score,0,0
M39,train,cycle,186_2b3_Lr_mc_AKGC417L__2,wheeze_score,0,0
M39,train,cycle,186_2b3_Lr_mc_AKGC417L__3,wheeze_score,0,0
M39,train,cycle,186_2b3_Lr_mc_AKGC417L__4,wheeze_score,0,0
M39,train,cycle,186_2b3_Pl_mc_AKGC417L__0,wheeze_score,0,0
M39,train,cycle,186_2b3_Pl_mc_AKGC417L__1,wheeze_score,0,0
M39,train,cycle,186_2b3_Pl_mc_AKGC417L__2,wheeze_score,0,0
M39,train,cycle,186_2b3_Pl_mc_AKGC417L__3,wheeze_score,0.09852216749,0
M39,train,cycle,186_2b3_Pl_mc_AKGC417L__4,wheeze_score,0,0
M39,train,cycle,186_2b3_Pr_mc_AKGC417L__0,wheeze_score,0,0
M39,train,cycle,186_2b3_Pr_mc_AKGC417L__1,wheeze_score,0,0
M39,train,cycle,186_2b3_Pr_mc_AKGC417L__2,wheeze_score,0,0
M39,train,cycle,186_2b3_Pr_mc_AKGC417L__3,wheeze_score,0,0
M39,train,cycle,186_2b3_Pr_mc_AKGC417L__4,wheeze_score,0,0
M39,train,cycle,186_2b3_Tc_mc_AKGC417L__0,wheeze_score,0.07635669485,0
M39,train,cycle,186_2b3_Tc_mc_AKGC417L__1,wheeze_score,0,0
M39,train,cycle,186_2b3_Tc_mc_AKGC417L__2,wheeze_score,0,0
M39,train,cycle,186_2b3_Tc_mc_AKGC417L__3,wheeze_score,0,0
M39,train,cycle,186_2b3_Tc_mc_AKGC417L__4,wheeze_score,0.1475304682,1
M39,train,cycle,186_2b4_Al_mc_AKGC417L__0,wheeze_score,0,0
M39,train,cycle,186_2b4_Al_mc_AKGC417L__1,wheeze_score,0,0
M39,train,cycle,186_2b4_Al_mc_AKGC417L__2,wheeze_score,0,0
M39,train,cycle,186_2b4_Al_mc_AKGC417L__3,wheeze_score,0,0
M39,train,cycle,186_2b4_Al_mc_AKGC417L__4,wheeze_score,0,0
M39,train,cycle,186_2b4_Ar_mc_AKGC417L__0,wheeze_score,0,0
M39,train,cycle,186_2b4_Ar_mc_AKGC417L__1,wheeze_score,0,0
M39,train,cycle,186_2b4_Ar_mc_AKGC417L__2,wheeze_score,0,0
M39,train,cycle,186_2b4_Ar_mc_AKGC417L__3,wheeze_score,0,0
M39,train,cycle,186_2b4_Ar_mc_AKGC417L__4,wheeze_score,0,0
M39,train,cycle,186_2b4_Lr_mc_AKGC417L__0,wheeze_score,0,0
M39,train,cycle,186_2b4_Lr_mc_AKGC417L__1,wheeze_score,0,0
M39,train,cycle,186_2b4_Lr_mc_AKGC417L__2,wheeze_score,0,0
M39,train,cycle,186_2b4_Lr_mc_AKGC417L__3,wheeze_score,0,0
M39,train,cycle,186_2b4_Lr_mc_AKGC417L__4,wheeze_score,0,0
M39,train,cycle,186_2b4_Pl_mc_AKGC417L__0,wheeze_score,0,0
M39,train,cycle,186_2b4_Pl_mc_AKGC417L__1,wheeze_score,0,0
M39,train,cycle,186_2b4_Pl_mc_AKGC417L__2,wheeze_score,0.03379193821,0
M39,train,cycle,186_2b4_Pl_mc_AKGC417L__3,wheeze_score,0,0
M39,train,cycle,186_2b4_Pl_mc_AKGC417L__4,wheeze_score,0,0
M39,train,cycle,186_2b4_Pr_mc_AKGC417L__0,wheeze_score,0,0
M39,train,cycle,186_2b4_Pr_mc_AKGC417L__1,wheeze_score,0,0
M39,train,cycle,186_2b4_Pr_mc_AKGC417L__2,wheeze_score,0,0
M39,train,cycle,186_2b4_Pr_mc_AKGC417L__3,wheeze_score,0,0
M39,train,cycle,186_2b4_Pr_mc_AKGC417L__4,wheeze_score,0,0
M39,train,cycle,186_2b4_Tc_mc_AKGC417L__0,wheeze_score,0.05633112907,0
M39,train,cycle,186_2b4_Tc_mc_AKGC417L__1,wheeze_score,0,0
M39,train,cycle,186_2b4_Tc_mc_AKGC417L__2,wheeze_score,0.05792903693,0
M39,train,cycle,186_2b4_Tc_mc_AKGC417L__3,wheeze_score,0.04480286738,0
M39,train,cycle,186_2b4_Tc_mc_AKGC417L__4,wheeze_score,0,0
M39,train,cycle,186_3b3_Al_mc_AKGC417L__0,wheeze_score,0,0
M39,train,cycle,186_3b3_Al_mc_AKGC417L__1,wheeze_score,0,0
M39,train,cycle,186_3b3_Al_mc_AKGC417L__2,wheeze_score,0,0
M39,train,cycle,186_3b3_Al_mc_AKGC417L__3,wheeze_score,0,0
M39,train,cycle,186_3b3_Al_mc_AKGC417L__4,wheeze_score,0,0
M39,train,cycle,186_3b3_Al_mc_AKGC417L__5,wheeze_score,0,0
M39,train,cycle,186_3b3_Ar_mc_AKGC417L__0,wheeze_score,0,0
M39,train,cycle,186_3b3_Ar_mc_AKGC417L__1,wheeze_score,0,0
M39,train,cycle,186_3b3_Ar_mc_AKGC417L__2,wheeze_score,0,0
M39,train,cycle,186_3b3_Ar_mc_AKGC417L__3,wheeze_score,0,0
M39,train,cycle,186_3b3_Ar_mc_AKGC417L__4,wheeze_score,0,0
M39,train,cycle,186_3b3_Ar_mc_AKGC417L__5,wheeze_score,0,0
M39,train,cycle,186_3b3_Lr_mc_AKGC417L__0,wheeze_score,0,0
M39,train,cycle,186_3b3_Lr_mc_AKGC417L__1,wheeze_score,0,0
M39,train,cycle,186_3b3_Lr_mc_AKGC417L__2,wheeze_score,0,0
M39,train,cycle,186_3b3_Lr_mc_AKGC417L__3,wheeze_score,0,0
M39,train,cycle,186_3b3_Lr_mc_AKGC417L__4,wheeze_score,0,0
